时间,商品名称,库存变化,单笔销量
2026-06-08 15:35:56,【0612签售应募】ALL(H)OURS - [No Doubt] - 线下私物签名会,初始库存：1000,0
2026-06-08 16:16:51,【0612签售应募】ALL(H)OURS - [No Doubt] - 线下私物签名会,1000 -> 995,5
2026-06-08 16:18:05,【0612签售应募】ALL(H)OURS - [No Doubt] - 线下私物签名会,995 -> 1000,-5
